location,time_5min,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
11,2020-04-08 08:45:00,0.7474339524992084,0.6252993181057322,0.7536334564811258,0.8613224890863757,0.7314447632238522,0.762588230005615
11,2020-04-08 08:50:00,0.779886467250768,0.6454314210929102,0.6766580547098642,0.7570037688692368,0.7857462782142142,0.7574524966910194
11,2020-04-08 08:55:00,0.7628460086960596,0.7101745039685364,0.7195596687846875,0.7910670682355426,0.7120719603815467,0.7658372846934828
11,2020-04-08 09:00:00,0.5852330764904771,0.7533095592142679,0.7698846484816116,0.7646737643322421,0.6890883595705253,0.8039100314862161
11,2020-04-08 09:05:00,0.8015085296674757,0.802934448833633,0.8029344488336332,0.8120010390915156,0.7251566780584623,0.7321189315727837
11,2020-04-08 09:10:00,0.7841599532608999,0.8128065962013816,0.733066522572789,0.8383429609713584,0.7031259124323855,0.7389090756470503
11,2020-04-08 09:15:00,0.7575625411855744,1.128741231216182,0.9062587653698155,0.8537985492004672,0.8427813321566726,0.8644752228194934
11,2020-04-08 09:20:00,0.6620847108818946,0.6819185861696713,0.6193235372853322,0.7086758070385029,0.7793379508366169,0.8182706319434138
11,2020-04-08 09:25:00,0.8514281954391664,0.7272217960266636,0.7525865761637319,0.7555583017470827,0.7272217960266635,0.714593771105711
11,2020-04-08 11:30:00,0.7538904945012203,0.7493789561028417,0.7465719764009464,0.7768075628381939,0.7538330705384231,1.0397147201312724
11,2020-04-08 11:35:00,0.6751595780557776,0.7753319296531005,0.7060987881136027,0.7642287511246773,0.8182393717706753,1.5256589814356705
11,2020-04-08 11:40:00,1.2328534123049195,1.413572921994865,1.24818709114169,0.750603621828092,1.2038585308576921,1.1671841502435296
11,2020-04-08 11:45:00,0.7988086367179803,0.8451542547285168,0.6399404734221844,0.7037315505489967,0.7237468644557458,1.121223821162776
11,2020-04-08 11:50:00,0.7844645405527362,0.3631365196012815,0.7844645405527362,0.825420305855557,0.8548504142651103,1.4544361847068492
11,2020-04-08 11:55:00,0.7132825035177588,0.5823927253578187,1.261207070569223,1.0029197142425579,0.7647191129018726,1.2366938848016846
11,2020-04-08 12:00:00,0.7449463436684918,0.615727926214882,0.7703288865196432,0.9168747682531899,0.8254203058555569,1.1883130530663677
11,2020-04-08 12:05:00,0.5393598899705939,0.8312094145936334,0.6030226891555273,0.8738628975053029,0.8944271909999159,1.4459976109624422
11,2020-04-08 12:10:00,0.8348471099367218,0.8348471099367215,0.514928650544437,0.7784989441615231,0.8876253645985945,1.6143297699232972
11,2020-04-08 12:15:00,0.7006490497453707,0.5393598899705936,0.8201995322647243,0.7507571935295483,0.3015113445777636,1.0954451150103321
11,2020-04-08 12:20:00,0.6586528140164322,0.6359337738364604,0.6642111641550713,0.7276068751089988,0.6642111641550715,1.3746657347707991
11,2020-04-08 12:25:00,0.7817359599705714,0.8333333333333331,0.4999999999999999,0.5,0.6009252125773316,1.4813657362192647
11,2020-04-08 12:30:00,0.9428090415820636,2.3190036174568114,1.6193277068654823,0.7378647873726218,1.7763883459298973,1.2692955176439846
11,2020-04-08 12:35:00,0.8944271909999159,0.5163977794943224,0.983192080250175,0.5163977794943223,0.752772652709081,1.8348478592697182
11,2020-04-08 12:40:00,0.6030226891555273,0.6875516509523286,0.6875516509523286,0.6466697906828631,0.5393598899705937,1.7786613965666325
11,2020-04-08 12:45:00,0.8755950357709134,0.6666666666666666,0.48304589153964794,0.6666666666666666,1.1352924243950935,1.4337208778404378
11,2020-04-08 12:50:00,0.5773502691896258,0.3779644730092271,0.816496580927726,0.8997354108424372,0.9511897312113419,1.511857892036909
11,2020-04-08 12:55:00,1.7224014243685086,1.1690451944500122,1.224744871391589,1.51657508881031,0.8366600265340756,2.0493901531919194
11,2020-04-08 13:00:00,2.0354009783964297,2.439750182371333,1.3801311186847085,2.193062655175134,1.3972762620115435,1.6431676725154982
11,2020-04-08 13:05:00,0.37796447300922725,0.6900655593423541,0.816496580927726,0.6900655593423543,0.6900655593423541,1.7043362064926935
11,2020-04-08 13:10:00,0.8660254037844387,0.7817359599705718,0.8819171036881966,0.6009252125773318,0.6009252125773316,1.130388330520878
11,2020-04-08 13:15:00,2.1213203435596424,0.0,0.0,0.7071067811865476,0.0,1.4142135623730951
11,2020-04-08 13:20:00,0.9574271077563382,0.957427107756338,0.4999999999999999,0.0,0.9574271077563381,1.892969448600091
11,2020-04-08 13:25:00,0.7071067811865476,0.6009252125773314,1.092906420717,0.7071067811865477,0.9279607271383369,1.3017082793177757
11,2020-04-08 13:30:00,1.5165750888103104,2.3874672772626644,1.949358868961793,0.8366600265340756,2.3874672772626644,0.816496580927726
11,2020-04-08 13:35:00,0.8333333333333334,0.8660254037844386,0.8333333333333334,1.2692955176439846,0.6009252125773316,1.0137937550497031
11,2020-04-08 13:40:00,0.816496580927726,0.816496580927726,1.1547005383792515,1.2583057392117916,0.5,1.8257418583505536
11,2020-04-08 13:45:00,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476
11,2020-04-08 13:50:00,0.5773502691896257,0.0,0.5773502691896258,1.0,0.0,0.0
11,2020-04-08 14:00:00,0.7264831572567788,0.7817359599705717,0.6009252125773316,0.6666666666666667,0.9279607271383369,1.2692955176439846
11,2020-04-08 14:05:00,0.7527726527090811,0.9831920802501751,0.7527726527090809,0.9831920802501749,0.752772652709081,1.3038404810405297
11,2020-04-08 14:10:00,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,0.7071067811865476
11,2020-04-08 14:15:00,0.7071067811865476,0.0,0.0,0.0,1.4142135623730951,0.0
11,2020-04-08 14:20:00,0.0,4.949747468305833,2.8284271247461903,2.8284271247461903,1.4142135623730951,
11,2020-04-08 14:25:00,0.4999999999999999,0.9574271077563381,0.4999999999999999,0.9574271077563382,0.8164965809277259,1.2909944487358056
11,2020-04-08 14:30:00,1.0,0.5773502691896258,0.0,0.0,1.1547005383792515,0.5773502691896257
11,2020-04-08 14:35:00,0.9574271077563382,4.358898943540674,1.5,1.8929694486000914,0.4999999999999999,0.5773502691896258
11,2020-04-08 14:40:00,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,1.4142135623730951
11,2020-04-08 14:45:00,,,,,,
11,2020-04-08 14:50:00,2.1213203435596424,0.0,0.7071067811865476,0.0,2.1213203435596424,
11,2020-04-08 14:55:00,0.7071067811865476,1.4142135623730951,1.4142135623730951,0.0,0.7071067811865476,0.0
11,2020-04-08 15:00:00,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.0,2.1213203435596424
11,2020-04-08 15:15:00,,,,,,
11,2020-04-08 15:20:00,0.7071067811865476,1.4142135623730951,0.7071067811865476,0.0,0.0,2.1213203435596424
11,2020-04-08 15:30:00,,,,,,
11,2020-04-08 15:35:00,,,,,,
11,2020-04-08 15:45:00,2.8284271247461903,2.1213203435596424,3.5355339059327378,0.0,0.7071067811865476,
11,2020-04-08 16:00:00,,,,,,
11,2020-04-08 16:05:00,2.8284271247461903,3.5355339059327378,2.8284271247461903,1.4142135623730951,2.8284271247461903,
11,2020-04-08 16:10:00,,,,,,
11,2020-04-08 16:15:00,,,,,,
11,2020-04-08 16:25:00,,,,,,
11,2020-04-08 16:30:00,,,,,,
11,2020-04-08 16:40:00,0.0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476
11,2020-04-08 16:45:00,,,,,,
11,2020-04-08 16:50:00,,,,,,
11,2020-04-08 17:00:00,0.0,0.0,0.0,1.4142135623730951,0.0,1.4142135623730951
11,2020-04-08 17:50:00,,,,,,
11,2020-04-08 18:05:00,1.4142135623730951,2.1213203435596424,4.242640687119285,2.8284271247461903,2.8284271247461903,
11,2020-04-08 18:10:00,,,,,,
11,2020-04-08 18:15:00,,,,,,
11,2020-04-08 18:20:00,,,,,,
11,2020-04-08 18:35:00,,,,,,
11,2020-04-08 19:20:00,,,,,,
11,2020-04-08 19:25:00,,,,,,
11,2020-04-08 19:30:00,,,,,,
11,2020-04-08 19:50:00,3.5355339059327378,3.5355339059327378,4.949747468305833,0.7071067811865476,2.1213203435596424,0.0
11,2020-04-08 20:50:00,,,,,,
11,2020-04-08 20:55:00,,,,,,
11,2020-04-08 21:05:00,,,,,,
11,2020-04-08 21:25:00,,,,,,
11,2020-04-08 21:50:00,,,,,,
11,2020-04-08 22:15:00,,,,,,
11,2020-04-08 22:20:00,,,,,,
11,2020-04-08 23:00:00,2.1213203435596424,2.1213203435596424,0.7071067811865476,4.949747468305833,3.5355339059327378,
11,2020-04-08 23:45:00,,,,,,
11,2020-04-09 00:20:00,,,,,,
11,2020-04-09 01:05:00,,,,,,
11,2020-04-09 01:20:00,,,,,,
11,2020-04-09 01:40:00,,,,,,
11,2020-04-09 01:55:00,,,,,,
11,2020-04-09 02:15:00,,,,,,
11,2020-04-09 02:40:00,,,,,,
11,2020-04-09 03:45:00,,,,,,
11,2020-04-09 04:05:00,,,,,,
11,2020-04-09 04:30:00,,,,,,
11,2020-04-09 04:45:00,,,,,,
11,2020-04-09 04:50:00,,,,,,
11,2020-04-09 05:15:00,,,,,,
11,2020-04-09 06:00:00,,,,,,
11,2020-04-09 07:00:00,,,,,,
11,2020-04-09 07:05:00,,,,,,
11,2020-04-09 07:20:00,,,,,,
11,2020-04-09 07:55:00,,,,,,
11,2020-04-09 08:10:00,,,,,,
11,2020-04-09 08:15:00,0.7071067811865476,2.8284271247461903,6.363961030678928,5.656854249492381,1.4142135623730951,
11,2020-04-09 08:30:00,,,,,,
11,2020-04-09 08:50:00,,,,,,
11,2020-04-09 09:05:00,,,,,,
11,2020-04-09 09:15:00,,,,,,
11,2020-04-09 09:20:00,,,,,,
11,2020-04-09 09:30:00,,,,,,
11,2020-04-09 10:50:00,,,,,,
11,2020-04-09 10:55:00,,,,,,
11,2020-04-09 11:20:00,,,,,,
11,2020-04-09 12:25:00,2.8284271247461903,2.1213203435596424,3.5355339059327378,4.242640687119285,1.4142135623730951,
11,2020-04-09 12:40:00,,,,,,
11,2020-04-09 12:45:00,,,,,,
11,2020-04-09 13:05:00,,,,,,
11,2020-04-09 13:10:00,,,,,,
11,2020-04-09 15:00:00,0.8047478161629563,0.8309489698388166,0.6546536707079772,0.6248809410409238,0.5895922723535711,0.7171371656006362
11,2020-04-09 15:05:00,0.7950693721644113,0.6678987909301859,0.6757659502004504,0.8340025501758305,0.7309960189385553,0.698457981411223
11,2020-04-09 15:10:00,0.7637626158259734,0.8536635734284551,0.7213932098830057,0.717255730066289,0.7626484465736653,0.6565991539589371
11,2020-04-09 15:15:00,0.811144786874044,0.676895969341009,0.7715167498104597,0.6595144802000149,0.8025076841021358,0.7261500150568166
11,2020-04-09 15:20:00,0.5570860145311556,0.6894704186026249,0.961064680548112,0.7071067811865475,0.6394270834691722,0.9151166175112986
11,2020-04-09 15:25:00,0.6954434098279423,0.9440236513660816,0.6954434098279423,0.6773095465930749,0.8365750130677652,0.7843599197062125
11,2020-04-09 15:30:00,0.7798635358208025,0.917662935482247,0.6021404316396671,0.9581903020646578,0.7374684055082,0.6212607441973955
11,2020-04-09 15:35:00,0.7560241931612779,0.7513428837969106,0.7666169923131277,0.8206016675429033,0.594836654184399,0.8327955253822957
11,2020-04-09 15:40:00,0.6831300510639732,0.5773502691896257,0.6799746990865535,0.7184212081070996,0.7063460420946636,0.8360171835451684
11,2020-04-09 15:45:00,1.0875641125583038,1.4991036748527404,1.0452143886684542,1.1177935254739122,1.1168311546321534,0.7373267889143821
11,2020-04-09 15:50:00,0.6399404734221847,0.7559289460184546,0.5936168397046638,0.6761234037828133,0.8338093878327919,0.6761234037828132
11,2020-04-09 15:55:00,0.9440891630699332,0.6756639246921762,0.7974142996067922,0.5107539184552492,0.6079187588743288,0.6123724356957945
11,2020-04-09 16:00:00,0.802365782965103,0.6763995415945232,0.639137490706142,0.8264420947336313,0.7583952786593615,0.9375953110592338
11,2020-04-09 16:05:00,0.8563488385776752,0.51234753829798,0.8539125638299665,0.7041543391425868,0.655108133567785,0.5737304826019501
11,2020-04-09 16:10:00,0.6642111641550714,0.9354143466934853,0.8269362305593851,0.5000000000000001,0.781213234429025,0.696630546019236
11,2020-04-09 16:15:00,1.1599949289950011,1.3666188418222285,0.658652814016432,0.781213234429025,1.0145993123917845,0.7174300539794393
11,2020-04-09 16:20:00,0.8164965809277259,0.7595545253127499,0.7510676161988108,0.7250110520819842,0.554700196225229,0.37553380809940534
11,2020-04-09 16:25:00,0.8944271909999159,0.6020797289396148,0.816496580927726,0.49999999999999994,0.6831300510639731,0.8563488385776752
11,2020-04-09 16:30:00,2.1908902300206643,2.701851217221259,2.16794833886788,0.8944271909999159,1.5165750888103102,0.9574271077563382
11,2020-04-09 16:35:00,0.9003366373785199,0.6685579234215212,0.7385489458759963,0.45226701686664544,1.1281521496355325,0.5149286505444373
11,2020-04-09 16:40:00,0.632455532033676,0.9944289260117534,0.4830458915396479,0.4830458915396479,0.7378647873726218,0.8755950357709131
11,2020-04-09 16:45:00,0.8366600265340757,0.5477225575051662,0.7071067811865476,1.0954451150103324,0.44721359549995804,0.8366600265340756
11,2020-04-09 16:50:00,0.0,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,0.0
11,2020-04-09 16:55:00,0.37796447300922725,0.8997354108424375,0.8997354108424375,0.7867957924694432,0.8997354108424372,0.5345224838248488
11,2020-04-09 17:00:00,0.6900655593423544,0.6900655593423541,0.7559289460184545,0.7559289460184545,1.1126972805283737,0.7559289460184545
11,2020-04-09 17:05:00,0.7006490497453707,0.6030226891555274,0.5222329678670933,0.7507571935295484,0.7507571935295484,0.7006490497453707
11,2020-04-09 17:10:00,0.8997354108424371,0.9511897312113419,0.5345224838248487,0.816496580927726,0.48795003647426666,0.48795003647426655
11,2020-04-09 17:15:00,0.547722557505166,0.8366600265340753,0.547722557505166,0.8944271909999159,0.7071067811865475,0.7071067811865476
11,2020-04-09 17:20:00,0.0,0.6408699444616557,0.6408699444616557,0.5175491695067655,0.7440238091428449,0.7071067811865476
11,2020-04-09 17:25:00,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.7071067811865476
11,2020-04-09 17:30:00,0.6900655593423543,0.6900655593423544,0.7867957924694432,0.6900655593423543,0.8164965809277261,0.5345224838248489
11,2020-04-09 17:35:00,0.5773502691896255,0.5773502691896257,1.0,0.5773502691896258,0.5773502691896258,0.0
11,2020-04-09 17:40:00,0.957427107756338,0.0,0.5773502691896257,1.1547005383792515,0.5,0.5
11,2020-04-09 17:45:00,0.5773502691896258,0.5773502691896257,0.5773502691896257,0.0,0.5773502691896258,1.1547005383792517
11,2020-04-09 17:50:00,1.3291601358251255,0.752772652709081,0.408248290463863,2.6076809620810595,1.1690451944500122,0.8944271909999159
11,2020-04-09 17:55:00,0.894427190999916,0.5477225575051663,0.8366600265340757,0.8944271909999159,0.8944271909999159,0.5477225575051662
11,2020-04-09 18:00:00,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,0.7071067811865476
11,2020-04-09 18:05:00,1.0,0.5773502691896257,0.5773502691896257,1.0,1.0,0.5773502691896258
11,2020-04-09 18:10:00,0.0,0.5773502691896257,0.0,0.5773502691896257,1.0,0.5773502691896257
11,2020-04-09 18:15:00,0.7071067811865476,0.7071067811865476,0.0,0.0,0.7071067811865476,0.7071067811865476
11,2020-04-09 18:20:00,,,,,,
11,2020-04-09 18:25:00,1.4142135623730951,0.7071067811865476,0.0,0.7071067811865476,2.1213203435596424,1.4142135623730951
11,2020-04-09 18:30:00,,,,,,
11,2020-04-09 18:35:00,1.4142135623730951,0.7071067811865476,0.0,0.0,1.4142135623730951,0.7071067811865476
11,2020-04-09 18:45:00,0.7071067811865476,3.5355339059327378,3.5355339059327378,4.949747468305833,3.5355339059327378,
11,2020-04-09 18:50:00,,,,,,
11,2020-04-09 18:55:00,0.5773502691896258,1.0,0.0,1.1547005383792515,1.0,0.5773502691896258
11,2020-04-09 19:00:00,0.5773502691896258,0.0,0.5773502691896257,0.5773502691896258,0.5773502691896257,0.0
11,2020-04-09 19:05:00,0.0,2.309401076758503,2.081665999466133,1.5275252316519465,2.8867513459481287,0.7071067811865476
11,2020-04-09 19:10:00,,,,,,
11,2020-04-09 19:15:00,0.7071067811865476,2.8284271247461903,3.5355339059327378,2.8284271247461903,3.5355339059327378,
11,2020-04-09 19:20:00,0.0,0.7071067811865476,0.0,0.0,1.4142135623730951,0.7071067811865476
11,2020-04-09 19:25:00,0.7071067811865476,0.0,0.0,0.7071067811865476,0.0,0.0
11,2020-04-09 19:30:00,0.7071067811865476,0.0,0.0,0.0,0.0,0.7071067811865476
11,2020-04-09 19:40:00,0.5773502691896257,1.0,0.5773502691896258,0.5773502691896258,0.5773502691896257,1.0
11,2020-04-09 19:50:00,,,,,,
11,2020-04-09 19:55:00,,,,,,
11,2020-04-09 20:00:00,,,,,,
11,2020-04-09 20:10:00,,,,,,
11,2020-04-09 20:20:00,,,,,,
11,2020-04-09 20:35:00,,,,,,
11,2020-04-09 21:35:00,,,,,,
11,2020-04-09 21:55:00,,,,,,
11,2020-04-09 22:00:00,,,,,,
11,2020-04-09 23:35:00,,,,,,
11,2020-04-09 23:40:00,,,,,,
11,2020-04-09 23:50:00,,,,,,
11,2020-04-10 00:10:00,,,,,,
11,2020-04-10 01:00:00,,,,,,
11,2020-04-10 01:15:00,,,,,,
11,2020-04-10 02:00:00,,,,,,
11,2020-04-10 02:20:00,,,,,,
11,2020-04-10 02:35:00,,,,,,
11,2020-04-10 03:30:00,,,,,,
11,2020-04-10 04:10:00,,,,,,
11,2020-04-10 04:20:00,,,,,,
11,2020-04-10 04:50:00,,,,,,
11,2020-04-10 06:15:00,,,,,,
11,2020-04-10 06:20:00,,,,,,
11,2020-04-10 06:35:00,,,,,,
11,2020-04-10 07:10:00,,,,,,
11,2020-04-10 07:15:00,,,,,,
11,2020-04-10 08:00:00,,,,,,
11,2020-04-10 08:35:00,,,,,,
11,2020-04-10 08:50:00,,,,,,
11,2020-04-10 10:45:00,,,,,,
11,2020-04-10 11:10:00,,,,,,
11,2020-04-10 11:15:00,5.656854249492381,1.4142135623730951,0.0,0.0,2.8284271247461903,
11,2020-04-10 11:50:00,0.0,1.4142135623730951,2.8284271247461903,5.656854249492381,0.7071067811865476,0.7071067811865476
11,2020-04-10 12:05:00,,,,,,
11,2020-04-10 12:20:00,,,,,,
11,2020-04-10 12:25:00,,,,,,
11,2020-04-10 12:30:00,,,,,,
11,2020-04-10 13:55:00,,,,,,
11,2020-04-10 14:00:00,,,,,,
11,2020-04-10 14:20:00,,,,,,
11,2020-04-10 14:25:00,,,,,,
11,2020-04-10 14:35:00,,,,,,
11,2020-04-10 15:00:00,,,,,,
11,2020-04-10 17:10:00,,,,,,
11,2020-04-10 17:20:00,,,,,,
11,2020-04-10 17:40:00,,,,,,
11,2020-04-10 19:00:00,,,,,,
11,2020-04-10 19:35:00,,,,,,
11,2020-04-10 20:10:00,3.5355339059327378,3.5355339059327378,4.949747468305833,0.7071067811865476,1.4142135623730951,
11,2020-04-10 20:20:00,,,,,,
11,2020-04-10 20:40:00,,,,,,
11,2020-04-10 21:50:00,,,,,,
11,2020-04-10 21:55:00,,,,,,
11,2020-04-10 22:05:00,,,,,,
11,2020-04-10 23:05:00,,,,,,
12,2020-04-06 00:10:00,,,,,,
12,2020-04-06 00:15:00,,,,,,
12,2020-04-06 01:00:00,,,,,,
12,2020-04-06 01:05:00,,,,,,
12,2020-04-06 01:25:00,,,,,,
12,2020-04-06 01:35:00,,,,,,
12,2020-04-06 02:20:00,,,,,,
12,2020-04-06 02:30:00,,,,,,
12,2020-04-06 02:55:00,,,,,,
12,2020-04-06 03:00:00,,,,,,
12,2020-04-06 03:35:00,,,,,,
12,2020-04-06 05:10:00,,,,,,
12,2020-04-06 05:20:00,,,,,,
12,2020-04-06 06:00:00,,,,,,
12,2020-04-06 06:40:00,,,,,,
12,2020-04-06 07:10:00,,,,,,
12,2020-04-06 07:25:00,,,,,,
12,2020-04-06 07:50:00,0.0,3.5355339059327378,1.4142135623730951,,1.4142135623730951,
12,2020-04-06 09:05:00,,,,,,
12,2020-04-06 09:10:00,,,,,,
12,2020-04-06 09:30:00,,,,,,
12,2020-04-06 09:55:00,,,,,,
12,2020-04-06 10:35:00,,,,,,
12,2020-04-06 10:50:00,,,,,,
12,2020-04-06 11:05:00,,,,,,
12,2020-04-06 11:15:00,,,,,,
12,2020-04-06 11:30:00,,,,,,
12,2020-04-06 11:35:00,,,,,,
12,2020-04-06 11:55:00,,,,,,
12,2020-04-06 12:05:00,2.1213203435596424,2.8284271247461903,5.656854249492381,,2.8284271247461903,
12,2020-04-06 12:20:00,,,,,,
12,2020-04-06 12:35:00,,,,,,
12,2020-04-06 12:40:00,,,,,,
12,2020-04-06 13:10:00,,,,,,
12,2020-04-06 13:15:00,,,,,,
12,2020-04-06 14:25:00,,,,,,
12,2020-04-06 14:35:00,,,,,,
12,2020-04-06 14:45:00,0.0,0.5773502691896258,0.5773502691896258,,0.5773502691896258,0.5773502691896258
12,2020-04-06 14:50:00,0.7071067811865476,0.0,0.0,,0.7071067811865476,0.0
12,2020-04-06 15:05:00,0.0,0.0,0.0,,0.7071067811865476,0.0
12,2020-04-06 15:15:00,6.363961030678928,2.8284271247461903,3.5355339059327378,,2.8284271247461903,0.7071067811865476
12,2020-04-06 15:20:00,,,,,,
12,2020-04-06 15:35:00,0.0,0.0,0.0,,0.0,0.7071067811865476
12,2020-04-06 15:40:00,3.5355339059327378,0.0,4.242640687119285,,1.4142135623730951,0.0
12,2020-04-06 15:45:00,,,,,,
12,2020-04-06 15:50:00,,,,,,
12,2020-04-06 16:00:00,0.7071067811865476,0.7071067811865476,0.0,,0.7071067811865476,0.0
12,2020-04-06 16:05:00,,,,,,
12,2020-04-06 16:10:00,1.4142135623730951,7.0710678118654755,7.0710678118654755,,0.7071067811865476,0.7071067811865476
12,2020-04-06 16:15:00,0.7071067811865476,0.0,0.0,,0.7071067811865476,
12,2020-04-06 16:20:00,0.0,0.7071067811865476,0.7071067811865476,,1.4142135623730951,0.7071067811865476
12,2020-04-06 16:25:00,0.5773502691896258,2.3094010767585034,3.7859388972001824,,3.785938897200183,
12,2020-04-06 16:30:00,,,,,,
12,2020-04-06 16:35:00,,,,,,
12,2020-04-06 16:40:00,,,,,,
12,2020-04-06 16:45:00,,,,,,
12,2020-04-06 17:05:00,0.0,0.0,0.0,,1.2583057392117916,0.0
12,2020-04-06 17:15:00,3.4641016151377544,4.041451884327381,0.0,,1.7320508075688772,0.7071067811865476
12,2020-04-06 17:20:00,0.5773502691896258,0.0,0.0,,1.1547005383792517,0.7071067811865476
12,2020-04-06 17:35:00,2.1213203435596424,0.7071067811865476,4.242640687119285,,4.242640687119285,
12,2020-04-06 17:45:00,,,,,,
12,2020-04-06 17:55:00,0.0,0.7071067811865476,0.0,,0.7071067811865476,
12,2020-04-06 18:00:00,,,,,,
12,2020-04-06 18:05:00,0.7071067811865476,0.0,0.7071067811865476,,0.7071067811865476,0.0
12,2020-04-06 18:10:00,,,,,,
12,2020-04-06 18:20:00,0.0,0.0,0.0,,0.7071067811865476,0.7071067811865476
12,2020-04-06 18:25:00,6.363961030678928,5.656854249492381,3.5355339059327378,,4.242640687119285,0.0
12,2020-04-06 18:35:00,,,,,,
12,2020-04-06 18:45:00,,,,,,
12,2020-04-06 18:55:00,,,,,,
12,2020-04-06 19:00:00,,,,,,
12,2020-04-06 19:05:00,,,,,,
12,2020-04-06 19:10:00,,,,,,
12,2020-04-06 19:15:00,,,,,,
12,2020-04-06 19:25:00,0.0,0.0,1.4142135623730951,,0.7071067811865476,
12,2020-04-06 19:30:00,,,,,,
12,2020-04-06 19:40:00,6.363961030678928,7.0710678118654755,5.656854249492381,,1.4142135623730951,
12,2020-04-06 19:50:00,,,,,,
12,2020-04-06 20:00:00,,,,,,
12,2020-04-06 20:10:00,,,,,,
12,2020-04-06 20:15:00,,,,,,
12,2020-04-06 20:25:00,,,,,,
12,2020-04-06 20:30:00,,,,,,
12,2020-04-06 20:40:00,,,,,,
12,2020-04-06 20:50:00,,,,,,
12,2020-04-06 21:50:00,,,,,,
12,2020-04-06 22:05:00,,,,,,
12,2020-04-06 22:40:00,,,,,,
12,2020-04-06 22:45:00,,,,,,
12,2020-04-07 00:10:00,,,,,,
12,2020-04-07 00:40:00,2.1213203435596424,2.1213203435596424,0.0,,1.4142135623730951,
12,2020-04-07 00:50:00,1.4142135623730951,1.4142135623730951,2.1213203435596424,,4.242640687119285,
12,2020-04-07 01:05:00,,,,,,
12,2020-04-07 01:35:00,,,,,,
12,2020-04-07 01:40:00,,,,,,
12,2020-04-07 02:10:00,,,,,,
12,2020-04-07 02:40:00,,,,,,
12,2020-04-07 03:10:00,,,,,,
12,2020-04-07 03:25:00,,,,,,
12,2020-04-07 03:30:00,,,,,,
12,2020-04-07 03:35:00,,,,,,
12,2020-04-07 04:05:00,,,,,,
12,2020-04-07 04:20:00,,,,,,
12,2020-04-07 04:55:00,,,,,,
12,2020-04-07 05:30:00,0.0,0.0,5.656854249492381,,4.949747468305833,
12,2020-04-07 05:45:00,,,,,,
12,2020-04-07 06:30:00,,,,,,
12,2020-04-07 06:35:00,,,,,,
12,2020-04-07 06:45:00,,,,,,
12,2020-04-07 07:20:00,,,,,,
12,2020-04-07 07:35:00,,,,,,
12,2020-04-07 09:30:00,,,,,,
12,2020-04-07 10:05:00,,,,,,
12,2020-04-07 10:35:00,,,,,,
12,2020-04-07 11:05:00,,,,,,
12,2020-04-07 11:55:00,,,,,,
12,2020-04-07 12:35:00,,,,,,
12,2020-04-07 12:40:00,,,,,,
12,2020-04-07 12:55:00,2.8284271247461903,5.656854249492381,2.1213203435596424,,0.7071067811865476,
12,2020-04-07 13:25:00,,,,,,
12,2020-04-07 14:00:00,,,,,,
12,2020-04-07 14:10:00,,,,,,
12,2020-04-07 14:35:00,,,,,,
12,2020-04-07 14:50:00,,,,,,
12,2020-04-07 15:15:00,,,,,,
12,2020-04-07 15:25:00,,,,,,
12,2020-04-07 16:25:00,,,,,,
12,2020-04-07 16:45:00,,,,,,
12,2020-04-07 17:00:00,,,,,,
12,2020-04-07 17:20:00,,,,,,
12,2020-04-07 17:25:00,,,,,,
12,2020-04-07 19:30:00,,,,,,
12,2020-04-07 20:05:00,,,,,,
12,2020-04-07 20:35:00,,,,,,
12,2020-04-07 21:05:00,,,,,,
12,2020-04-07 22:30:00,,,,,,
12,2020-04-07 23:30:00,,,,,,
12,2020-04-07 23:35:00,,,,,,
12,2020-04-08 00:50:00,4.242640687119285,0.0,4.949747468305833,,6.363961030678928,
12,2020-04-08 00:55:00,,,,,,
12,2020-04-08 01:10:00,,,,,,
12,2020-04-08 01:20:00,,,,,,
12,2020-04-08 01:45:00,,,,,,
12,2020-04-08 01:55:00,,,,,,
12,2020-04-08 02:30:00,,,,,,
12,2020-04-08 02:40:00,3.5355339059327378,1.4142135623730951,4.949747468305833,,3.5355339059327378,
12,2020-04-08 02:55:00,,,,,,
12,2020-04-08 03:20:00,0.0,0.7071067811865476,4.242640687119285,,0.7071067811865476,
12,2020-04-08 04:10:00,,,,,,
12,2020-04-08 04:30:00,,,,,,
12,2020-04-08 04:40:00,,,,,,
12,2020-04-08 04:45:00,,,,,,
12,2020-04-08 05:10:00,,,,,,
12,2020-04-08 05:20:00,,,,,,
12,2020-04-08 06:25:00,,,,,,
12,2020-04-08 06:35:00,,,,,,
12,2020-04-08 07:25:00,,,,,,
12,2020-04-08 07:40:00,,,,,,
12,2020-04-08 07:55:00,,,,,,
12,2020-04-08 08:25:00,,,,,,
12,2020-04-08 08:35:00,1.4638501094227998,2.340126166724879,0.7559289460184545,,1.6183471874253743,0.7527726527090809
